InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Discount,TotalAmount
INV002006,P0010,茶叶,3,2023-01-21 00:00:00,256.73,C00205,China,食品饮料,0,770.2
INV002055,P0013,床上四件套,2,2023-01-21 00:00:00,313.31,C00209,China,家居家装,0,626.61
INV002056,P0003,移动电源,1,2023-01-21 00:00:00,152.57,C00209,China,电子产品,0,152.57
INV002232,P0012,台灯,4,2023-01-21 00:00:00,112.37,C00227,China,家居家装,0,449.47
INV002233,P0015,餐具套装,1,2023-01-21 00:00:00,233.61,C00227,China,家居家装,19.56,214.05
INV002234,P0005,女士连衣裙,2,2023-01-21 00:00:00,284.93,C00227,China,服装鞋帽,47.5,522.36
INV000551,P0014,沙发,1,2023-01-22 00:00:00,4390.67,C00058,China,家居家装,0,4390.67
INV000552,P0017,商业分析书,2,2023-01-22 00:00:00,134.99,C00058,China,图书音像,22.56,247.42
INV000553,P0018,蓝牙音箱,2,2023-01-22 00:00:00,408.52,C00058,China,电子产品,0,817.04
INV000554,P0007,背包,3,2023-01-22 00:00:00,381.02,C00058,China,服装鞋帽,0,1143.07
INV000992,P0002,无线耳机,1,2023-01-22 00:00:00,390.29,C00103,China,电子产品,0,390.29
INV000993,P0004,男士衬衫,2,2023-01-22 00:00:00,204.15,C00103,China,服装鞋帽,0,408.3
INV000994,P0008,咖啡豆,1,2023-01-22 00:00:00,64.29,C00103,China,食品饮料,0,64.29
INV001814,P0018,蓝牙音箱,2,2023-01-22 00:00:00,205.58,C00186,China,电子产品,0,411.16
INV001815,P0013,床上四件套,4,2023-01-22 00:00:00,289.14,C00186,China,家居家装,0,1156.57
INV002373,P0012,台灯,1,2023-01-22 00:00:00,92.42,C00242,China,家居家装,0,92.42
INV002374,P0004,男士衬衫,3,2023-01-22 00:00:00,166.26,C00242,China,服装鞋帽,0,498.79
INV002375,P0019,智能手表,3,2023-01-22 00:00:00,776.86,C00242,China,电子产品,0,2330.57
INV000404,P0008,咖啡豆,4,2023-01-23 00:00:00,103.74,C00041,China,食品饮料,0,414.95
INV000405,P0011,巧克力,4,2023-01-23 00:00:00,85.21,C00041,China,食品饮料,0,340.85
INV000406,P0016,Python编程书,2,2023-01-23 00:00:00,101.75,C00041,China,图书音像,0,203.49
INV000564,P0017,商业分析书,3,2023-01-23 00:00:00,258.71,C00059,China,图书音像,25.31,750.81
INV000565,P0015,餐具套装,2,2023-01-23 00:00:00,723.95,C00059,China,家居家装,0,1447.91
INV000566,P0011,巧克力,3,2023-01-23 00:00:00,168.15,C00059,China,食品饮料,0,504.44
INV000567,P0016,Python编程书,3,2023-01-23 00:00:00,250.58,C00059,China,图书音像,0,751.74
INV000747,P0013,床上四件套,2,2023-01-23 00:00:00,532.8,C00075,China,家居家装,93.35,972.25
INV000748,P0016,Python编程书,2,2023-01-23 00:00:00,117.66,C00075,China,图书音像,0,235.33
INV001159,P0014,沙发,2,2023-01-23 00:00:00,3133.33,C00128,China,家居家装,0,6266.66
INV001160,P0017,商业分析书,4,2023-01-23 00:00:00,104.93,C00128,China,图书音像,17.93,401.81
INV001161,P0002,无线耳机,4,2023-01-23 00:00:00,625.92,C00128,China,电子产品,0,2503.68
INV000697,P0001,笔记本电脑,2,2023-01-24 00:00:00,4642.44,C00067,China,电子产品,0,9284.88
INV000794,P0012,台灯,4,2023-01-24 00:00:00,163.14,C00079,China,家居家装,0,652.56
INV000795,P0006,运动鞋,4,2023-01-24 00:00:00,624.46,C00079,China,服装鞋帽,0,2497.82
INV000796,P0013,床上四件套,3,2023-01-24 00:00:00,461.49,C00079,China,家居家装,0,1384.48
INV000838,P0011,巧克力,1,2023-01-24 00:00:00,38.69,C00084,China,食品饮料,0,38.69
INV000839,P0000,手机,2,2023-01-24 00:00:00,2346.67,C00084,China,电子产品,0,4693.34
INV000840,P0013,床上四件套,2,2023-01-24 00:00:00,252.7,C00084,China,家居家装,24.96,480.45
INV001113,P0014,沙发,3,2023-01-24 00:00:00,1817.56,C00122,China,家居家装,125.56,5327.11
INV001114,P0006,运动鞋,1,2023-01-24 00:00:00,316.95,C00122,China,服装鞋帽,37.98,278.97
INV001137,P0006,运动鞋,4,2023-01-24 00:00:00,349.3,C00124,China,服装鞋帽,0,1397.19
INV001347,P0004,男士衬衫,4,2023-01-24 00:00:00,178.68,C00146,China,服装鞋帽,0,714.73
INV001348,P0003,移动电源,1,2023-01-24 00:00:00,103.17,C00146,China,电子产品,0,103.17
INV001349,P0006,运动鞋,3,2023-01-24 00:00:00,313.27,C00146,China,服装鞋帽,28.16,911.65
INV001556,P0012,台灯,4,2023-01-24 00:00:00,114.96,C00164,China,家居家装,6.34,453.51
INV001743,P0009,坚果礼盒,2,2023-01-24 00:00:00,106.46,C00180,China,食品饮料,0,212.92
INV001744,P0014,沙发,4,2023-01-24 00:00:00,2200.0,C00180,China,家居家装,0,8800.0
INV002382,P0017,商业分析书,2,2023-01-24 00:00:00,92.66,C00243,China,图书音像,0,185.32
INV002383,P0011,巧克力,2,2023-01-24 00:00:00,70.93,C00243,China,食品饮料,0,141.86
INV002384,P0002,无线耳机,1,2023-01-24 00:00:00,637.3,C00243,China,电子产品,0,637.3
INV002651,P0001,笔记本电脑,1,2023-01-24 00:00:00,6197.65,C00275,China,电子产品,0,6197.65
INV002673,P0015,餐具套装,2,2023-01-24 00:00:00,182.03,C00277,China,家居家装,0,364.05
INV002674,P0005,女士连衣裙,2,2023-01-24 00:00:00,242.55,C00277,China,服装鞋帽,0,485.1
INV002675,P0018,蓝牙音箱,3,2023-01-24 00:00:00,154.63,C00277,China,电子产品,24.13,439.77
INV000079,P0004,男士衬衫,1,2023-01-26 00:00:00,337.36,C00010,China,服装鞋帽,57.56,279.8
INV000080,P0000,手机,4,2023-01-26 00:00:00,3889.59,C00010,China,电子产品,689.43,14868.93
INV000330,P0010,茶叶,2,2023-01-26 00:00:00,118.43,C00034,China,食品饮料,0,236.85
INV000331,P0017,商业分析书,1,2023-01-26 00:00:00,71.32,C00034,China,图书音像,7.13,64.2
INV000332,P0011,巧克力,4,2023-01-26 00:00:00,54.9,C00034,China,食品饮料,10.1,209.48
INV000333,P0018,蓝牙音箱,4,2023-01-26 00:00:00,318.64,C00035,China,电子产品,54.92,1219.63
INV000334,P0010,茶叶,3,2023-01-26 00:00:00,157.16,C00035,China,食品饮料,17.68,453.81
INV000335,P0016,Python编程书,3,2023-01-26 00:00:00,96.45,C00035,China,图书音像,0,289.34
INV000389,P0016,Python编程书,2,2023-01-26 00:00:00,72.07,C00039,China,图书音像,0,144.14
INV000390,P0009,坚果礼盒,3,2023-01-26 00:00:00,99.78,C00039,China,食品饮料,0,299.33
INV000494,P0013,床上四件套,4,2023-01-26 00:00:00,281.1,C00052,China,家居家装,0,1124.39
INV000495,P0006,运动鞋,3,2023-01-26 00:00:00,446.67,C00052,China,服装鞋帽,79.45,1260.56
INV000831,P0014,沙发,2,2023-01-26 00:00:00,1942.83,C00083,China,家居家装,0,3885.65
INV000832,P0005,女士连衣裙,2,2023-01-26 00:00:00,245.89,C00083,China,服装鞋帽,0,491.78
INV000833,P0004,男士衬衫,2,2023-01-26 00:00:00,169.34,C00083,China,服装鞋帽,0,338.68
INV001452,P0000,手机,1,2023-01-26 00:00:00,3889.03,C00156,China,电子产品,261.65,3627.39
INV001453,P0011,巧克力,3,2023-01-26 00:00:00,72.48,C00156,China,食品饮料,0,217.45
INV001503,P0013,床上四件套,2,2023-01-26 00:00:00,583.74,C00161,China,家居家装,0,1167.48
INV001504,P0007,背包,4,2023-01-26 00:00:00,329.53,C00161,China,服装鞋帽,0,1318.1
INV002293,P0006,运动鞋,1,2023-01-26 00:00:00,612.27,C00235,China,服装鞋帽,114.49,497.78
INV002294,P0012,台灯,1,2023-01-26 00:00:00,165.0,C00235,China,家居家装,31.53,133.47
INV002306,P0008,咖啡豆,1,2023-01-26 00:00:00,81.09,C00237,China,食品饮料,0,81.09
INV002307,P0010,茶叶,1,2023-01-26 00:00:00,156.96,C00237,China,食品饮料,17.45,139.51
INV002308,P0000,手机,4,2023-01-26 00:00:00,3968.42,C00237,China,电子产品,0,15873.7
INV002512,P0010,茶叶,4,2023-01-26 00:00:00,98.89,C00260,China,食品饮料,0,395.56
INV002513,P0006,运动鞋,3,2023-01-26 00:00:00,360.02,C00260,China,服装鞋帽,0,1080.07
INV002514,P0000,手机,4,2023-01-26 00:00:00,2507.84,C00260,China,电子产品,0,10031.36
INV002628,P0019,智能手表,4,2023-01-26 00:00:00,1940.63,C00274,China,电子产品,0,7762.53
INV002629,P0007,背包,2,2023-01-26 00:00:00,342.74,C00274,China,服装鞋帽,0,685.47
INV002630,P0004,男士衬衫,4,2023-01-26 00:00:00,457.72,C00274,China,服装鞋帽,0,1830.87
INV002631,P0015,餐具套装,1,2023-01-26 00:00:00,426.84,C00274,China,家居家装,0,426.84
INV002745,P0014,沙发,4,2023-01-26 00:00:00,3479.07,C00287,China,家居家装,0,13916.28
INV002746,P0004,男士衬衫,2,2023-01-26 00:00:00,303.09,C00287,China,服装鞋帽,0,606.18
INV002747,P0010,茶叶,3,2023-01-26 00:00:00,175.78,C00287,China,食品饮料,0,527.33
INV000101,P0014,沙发,3,2023-01-27 00:00:00,8187.61,C00011,China,家居家装,0,24562.83
INV000102,P0008,咖啡豆,1,2023-01-27 00:00:00,274.73,C00011,China,食品饮料,26.55,248.18
INV000125,P0016,Python编程书,4,2023-01-27 00:00:00,64.25,C00013,China,图书音像,8.88,248.13
INV000126,P0012,台灯,4,2023-01-27 00:00:00,101.99,C00013,China,家居家装,0,407.96
INV000190,P0013,床上四件套,4,2023-01-27 00:00:00,319.97,C00018,China,家居家装,0,1279.87
INV000191,P0003,移动电源,3,2023-01-27 00:00:00,141.4,C00018,China,电子产品,0,424.19
INV000394,P0004,男士衬衫,4,2023-01-27 00:00:00,168.86,C00040,China,服装鞋帽,30.16,645.29
INV000395,P0009,坚果礼盒,2,2023-01-27 00:00:00,81.53,C00040,China,食品饮料,0,163.07
INV000396,P0012,台灯,4,2023-01-27 00:00:00,103.56,C00040,China,家居家装,0,414.26
INV000397,P0005,女士连衣裙,2,2023-01-27 00:00:00,232.35,C00040,China,服装鞋帽,23.13,441.57
INV000621,P0006,运动鞋,4,2023-01-27 00:00:00,327.83,C00061,China,服装鞋帽,0,1311.33
INV000995,P0015,餐具套装,2,2023-01-27 00:00:00,148.42,C00104,China,家居家装,0,296.85
INV001272,P0000,手机,3,2023-01-27 00:00:00,2369.04,C00141,China,电子产品,0,7107.13
INV001273,P0009,坚果礼盒,2,2023-01-27 00:00:00,78.59,C00141,China,食品饮料,0,157.17
INV001564,P0009,坚果礼盒,3,2023-01-27 00:00:00,321.69,C00166,China,食品饮料,39.56,925.52
INV001565,P0013,床上四件套,1,2023-01-27 00:00:00,1051.11,C00166,China,家居家装,0,1051.11
INV001566,P0005,女士连衣裙,2,2023-01-27 00:00:00,998.09,C00166,China,服装鞋帽,0,1996.18
INV001567,P0017,商业分析书,2,2023-01-27 00:00:00,250.72,C00166,China,图书音像,0,501.45
INV001916,P0000,手机,1,2023-01-27 00:00:00,2690.18,C00194,China,电子产品,0,2690.18
INV001917,P0017,商业分析书,3,2023-01-27 00:00:00,66.99,C00194,China,图书音像,0,200.97
INV001918,P0019,智能手表,3,2023-01-27 00:00:00,769.35,C00194,China,电子产品,0,2308.04
INV001919,P0013,床上四件套,3,2023-01-27 00:00:00,232.55,C00194,China,家居家装,0,697.64
INV001998,P0008,咖啡豆,2,2023-01-27 00:00:00,51.63,C00204,China,食品饮料,7.37,95.89
INV001999,P0015,餐具套装,1,2023-01-27 00:00:00,160.0,C00204,China,家居家装,0,160.0
INV002000,P0004,男士衬衫,2,2023-01-27 00:00:00,175.28,C00204,China,服装鞋帽,0,350.55
INV002245,P0015,餐具套装,4,2023-01-27 00:00:00,172.57,C00230,China,家居家装,0,690.28
INV002246,P0005,女士连衣裙,3,2023-01-27 00:00:00,218.8,C00230,China,服装鞋帽,0,656.41
INV002247,P0010,茶叶,3,2023-01-27 00:00:00,87.4,C00230,China,食品饮料,0,262.19
INV002627,P0013,床上四件套,1,2023-01-27 00:00:00,320.75,C00273,China,家居家装,0,320.75
INV002766,P0013,床上四件套,2,2023-01-27 00:00:00,492.79,C00290,China,家居家装,0,985.58
INV002767,P0006,运动鞋,3,2023-01-27 00:00:00,731.9,C00290,China,服装鞋帽,0,2195.7
INV000226,P0004,男士衬衫,2,2023-01-28 00:00:00,343.32,C00023,China,服装鞋帽,0,686.64
INV000227,P0012,台灯,3,2023-01-28 00:00:00,166.93,C00023,China,家居家装,0,500.8
INV000457,P0000,手机,1,2023-01-28 00:00:00,3005.69,C00045,China,电子产品,0,3005.69
INV001486,P0018,蓝牙音箱,2,2023-01-28 00:00:00,388.79,C00160,China,电子产品,0,777.58
INV001487,P0000,手机,3,2023-01-28 00:00:00,5663.04,C00160,China,电子产品,0,16989.12
INV001488,P0001,笔记本电脑,4,2023-01-28 00:00:00,10717.06,C00160,China,电子产品,1163.82,41704.4
INV001933,P0000,手机,4,2023-01-28 00:00:00,2309.74,C00197,China,电子产品,0,9238.96
INV001934,P0009,坚果礼盒,3,2023-01-28 00:00:00,73.12,C00197,China,食品饮料,0,219.36
INV002677,P0005,女士连衣裙,3,2023-01-28 00:00:00,202.02,C00278,China,服装鞋帽,36.52,569.55
INV002678,P0007,背包,1,2023-01-28 00:00:00,137.04,C00278,China,服装鞋帽,0,137.04
INV002679,P0013,床上四件套,2,2023-01-28 00:00:00,207.29,C00278,China,家居家装,0,414.57
INV000957,P0010,茶叶,4,2023-01-29 00:00:00,243.11,C00094,China,食品饮料,0,972.46
INV000958,P0014,沙发,4,2023-01-29 00:00:00,4536.84,C00094,China,家居家装,0,18147.37
INV000959,P0007,背包,1,2023-01-29 00:00:00,362.28,C00094,China,服装鞋帽,0,362.28
INV000960,P0013,床上四件套,1,2023-01-29 00:00:00,621.82,C00094,China,家居家装,81.26,540.56
INV001610,P0013,床上四件套,3,2023-01-29 00:00:00,309.68,C00169,China,家居家装,17.92,911.12
INV001611,P0005,女士连衣裙,3,2023-01-29 00:00:00,288.14,C00169,China,服装鞋帽,0,864.42
INV001612,P0001,笔记本电脑,4,2023-01-29 00:00:00,4708.64,C00169,China,电子产品,515.58,18318.97
INV001613,P0003,移动电源,3,2023-01-29 00:00:00,146.38,C00169,China,电子产品,0,439.13
INV000626,P0003,移动电源,4,2023-01-30 00:00:00,123.78,C00062,China,电子产品,22.35,472.75
INV000627,P0000,手机,3,2023-01-30 00:00:00,2365.36,C00062,China,电子产品,0,7096.08
INV000628,P0007,背包,3,2023-01-30 00:00:00,159.59,C00062,China,服装鞋帽,0,478.76
INV000629,P0011,巧克力,3,2023-01-30 00:00:00,38.14,C00062,China,食品饮料,6.79,107.64
INV000869,P0009,坚果礼盒,1,2023-01-30 00:00:00,368.2,C00086,China,食品饮料,0,368.2
INV000870,P0015,餐具套装,2,2023-01-30 00:00:00,804.98,C00086,China,家居家装,0,1609.95
INV000871,P0011,巧克力,1,2023-01-30 00:00:00,205.63,C00086,China,食品饮料,37.91,167.72
INV000872,P0014,沙发,3,2023-01-30 00:00:00,9422.99,C00086,China,家居家装,0,28268.96
INV000972,P0019,智能手表,3,2023-01-30 00:00:00,801.39,C00097,China,电子产品,0,2404.17
INV001221,P0018,蓝牙音箱,1,2023-01-30 00:00:00,319.51,C00136,China,电子产品,0,319.51
INV001222,P0016,Python编程书,3,2023-01-30 00:00:00,89.28,C00136,China,图书音像,0,267.84
INV001223,P0013,床上四件套,1,2023-01-30 00:00:00,435.58,C00136,China,家居家装,65.89,369.7
INV001224,P0008,咖啡豆,3,2023-01-30 00:00:00,91.46,C00136,China,食品饮料,0,274.37
INV001597,P0004,男士衬衫,4,2023-01-30 00:00:00,364.53,C00168,China,服装鞋帽,33.72,1424.4
INV001598,P0009,坚果礼盒,1,2023-01-30 00:00:00,154.81,C00168,China,食品饮料,0,154.81
INV001599,P0007,背包,1,2023-01-30 00:00:00,279.75,C00168,China,服装鞋帽,0,279.75
INV002099,P0002,无线耳机,2,2023-01-30 00:00:00,518.07,C00216,China,电子产品,39.76,996.37
INV002100,P0018,蓝牙音箱,1,2023-01-30 00:00:00,259.93,C00216,China,电子产品,0,259.93
INV002149,P0000,手机,3,2023-01-30 00:00:00,3010.12,C00221,China,电子产品,537.8,8492.56
INV002150,P0004,男士衬衫,4,2023-01-30 00:00:00,214.89,C00221,China,服装鞋帽,32.81,826.73
INV002151,P0006,运动鞋,3,2023-01-30 00:00:00,422.5,C00221,China,服装鞋帽,27.46,1240.04
INV002152,P0005,女士连衣裙,4,2023-01-30 00:00:00,324.78,C00221,China,服装鞋帽,0,1299.11
INV002778,P0010,茶叶,1,2023-01-30 00:00:00,105.09,C00291,China,食品饮料,10.86,94.23
INV002779,P0011,巧克力,3,2023-01-30 00:00:00,47.41,C00291,China,食品饮料,0,142.23
INV002780,P0006,运动鞋,1,2023-01-30 00:00:00,437.21,C00291,China,服装鞋帽,0,437.21
INV002781,P0001,笔记本电脑,1,2023-01-30 00:00:00,4328.22,C00291,China,电子产品,554.35,3773.88
INV000980,P0003,移动电源,3,2023-01-31 00:00:00,103.94,C00100,China,电子产品,0,311.81
INV000981,P0008,咖啡豆,2,2023-01-31 00:00:00,47.27,C00100,China,食品饮料,7.54,87.0
INV001664,P0011,巧克力,2,2023-01-31 00:00:00,67.77,C00176,China,食品饮料,13.45,122.1
INV001665,P0009,坚果礼盒,4,2023-01-31 00:00:00,117.28,C00176,China,食品饮料,0,469.12
INV001666,P0019,智能手表,4,2023-01-31 00:00:00,1141.45,C00176,China,电子产品,0,4565.82
INV001667,P0013,床上四件套,2,2023-01-31 00:00:00,358.77,C00176,China,家居家装,25.13,692.4
INV001786,P0001,笔记本电脑,1,2023-01-31 00:00:00,5624.23,C00184,China,电子产品,0,5624.23
INV001787,P0006,运动鞋,3,2023-01-31 00:00:00,419.5,C00184,China,服装鞋帽,29.89,1228.6
INV001966,P0008,咖啡豆,1,2023-01-31 00:00:00,61.86,C00200,China,食品饮料,0,61.86
INV001967,P0001,笔记本电脑,3,2023-01-31 00:00:00,5289.57,C00200,China,电子产品,0,15868.7
INV002376,P0017,商业分析书,3,2023-01-31 00:00:00,48.73,C00242,China,图书音像,7.52,138.67
INV002377,P0004,男士衬衫,2,2023-01-31 00:00:00,154.3,C00242,China,服装鞋帽,22.71,285.88
INV002519,P0000,手机,4,2023-01-31 00:00:00,2379.36,C00262,China,电子产品,456.09,9061.35
INV002569,P0003,移动电源,1,2023-01-31 00:00:00,379.08,C00268,China,电子产品,0,379.08
INV000054,P0005,女士连衣裙,4,2023-02-01 00:00:00,263.16,C00007,China,服装鞋帽,50.46,1002.19
INV000055,P0014,沙发,2,2023-02-01 00:00:00,1972.04,C00007,China,家居家装,0,3944.07
INV000056,P0017,商业分析书,2,2023-02-01 00:00:00,63.6,C00007,China,图书音像,6.66,120.55
INV000298,P0017,商业分析书,4,2023-02-01 00:00:00,67.28,C00029,China,图书音像,0,269.11
INV000299,P0003,移动电源,4,2023-02-01 00:00:00,134.82,C00029,China,电子产品,8.24,531.04
INV000300,P0008,咖啡豆,2,2023-02-01 00:00:00,69.26,C00029,China,食品饮料,0,138.51
INV000301,P0019,智能手表,1,2023-02-01 00:00:00,994.33,C00029,China,电子产品,0,994.33
INV000359,P0016,Python编程书,3,2023-02-01 00:00:00,55.38,C00037,China,图书音像,4.12,162.02
INV000360,P0014,沙发,4,2023-02-01 00:00:00,2047.27,C00037,China,家居家装,0,8189.1
INV000702,P0016,Python编程书,1,2023-02-01 00:00:00,48.61,C00068,China,图书音像,0,48.61
INV000766,P0008,咖啡豆,3,2023-02-01 00:00:00,45.68,C00076,China,食品饮料,0,137.04
INV000824,P0016,Python编程书,4,2023-02-01 00:00:00,63.93,C00082,China,图书音像,0,255.73
INV000825,P0008,咖啡豆,1,2023-02-01 00:00:00,68.04,C00082,China,食品饮料,0,68.04
INV002416,P0010,茶叶,4,2023-02-01 00:00:00,105.15,C00248,China,食品饮料,0,420.61
INV002711,P0002,无线耳机,4,2023-02-01 00:00:00,921.02,C00284,China,电子产品,0,3684.09
INV002722,P0015,餐具套装,1,2023-02-01 00:00:00,407.28,C00285,China,家居家装,0,407.28
INV002723,P0000,手机,4,2023-02-01 00:00:00,6149.38,C00285,China,电子产品,0,24597.53
INV002724,P0010,茶叶,2,2023-02-01 00:00:00,220.96,C00285,China,食品饮料,0,441.92
INV002725,P0011,巧克力,3,2023-02-01 00:00:00,92.72,C00285,China,食品饮料,0,278.16
INV000512,P0012,台灯,1,2023-02-02 00:00:00,110.11,C00054,China,家居家装,0,110.11
INV000513,P0009,坚果礼盒,2,2023-02-02 00:00:00,84.45,C00054,China,食品饮料,10.55,158.35
INV001383,P0014,沙发,1,2023-02-02 00:00:00,2316.05,C00151,China,家居家装,0,2316.05
INV001384,P0019,智能手表,4,2023-02-02 00:00:00,925.09,C00151,China,电子产品,0,3700.35
INV001385,P0004,男士衬衫,3,2023-02-02 00:00:00,219.63,C00151,China,服装鞋帽,0,658.9
INV001386,P0010,茶叶,4,2023-02-02 00:00:00,121.31,C00151,China,食品饮料,0,485.24
INV002086,P0003,移动电源,4,2023-02-02 00:00:00,268.22,C00215,China,电子产品,0,1072.9
INV002237,P0008,咖啡豆,1,2023-02-02 00:00:00,142.79,C00228,China,食品饮料,19.28,123.51
INV000555,P0002,无线耳机,2,2023-02-03 00:00:00,954.81,C00058,China,电子产品,0,1909.61
INV000556,P0000,手机,2,2023-02-03 00:00:00,5418.08,C00058,China,电子产品,0,10836.15
INV000557,P0019,智能手表,3,2023-02-03 00:00:00,1771.67,C00058,China,电子产品,0,5315.01
INV001028,P0018,蓝牙音箱,3,2023-02-03 00:00:00,278.65,C00109,China,电子产品,0,835.96
INV001029,P0009,坚果礼盒,4,2023-02-03 00:00:00,117.1,C00109,China,食品饮料,0,468.39
INV001030,P0013,床上四件套,1,2023-02-03 00:00:00,329.78,C00109,China,家居家装,0,329.78
INV001087,P0006,运动鞋,4,2023-02-03 00:00:00,514.84,C00118,China,服装鞋帽,0,2059.37
INV002067,P0013,床上四件套,2,2023-02-03 00:00:00,225.32,C00211,China,家居家装,11.94,438.7
INV002068,P0006,运动鞋,1,2023-02-03 00:00:00,311.0,C00211,China,服装鞋帽,0,311.0
INV002069,P0017,商业分析书,1,2023-02-03 00:00:00,47.86,C00211,China,图书音像,0,47.86
INV002160,P0004,男士衬衫,4,2023-02-03 00:00:00,479.24,C00222,China,服装鞋帽,0,1916.98
INV002161,P0009,坚果礼盒,4,2023-02-03 00:00:00,213.36,C00222,China,食品饮料,0,853.45
INV002162,P0018,蓝牙音箱,1,2023-02-03 00:00:00,524.7,C00222,China,电子产品,80.23,444.47
INV002163,P0012,台灯,1,2023-02-03 00:00:00,289.75,C00222,China,家居家装,0,289.75
INV002396,P0005,女士连衣裙,2,2023-02-03 00:00:00,247.29,C00244,China,服装鞋帽,0,494.58
