user_id,recency,frequency,monetary,tenure_days,avg_session_duration_min,total_page_views,cart_add_count,wishlist_count,coupon_usage_count,days_since_last_login,days_since_last_purchase,days_since_last_cart,avg_purchase_value,monthly_purchase_frequency,days_per_purchase,cart_conversion_rate,browse_to_buy_rate,customer_segment,preferred_category,registration_channel,age_group,city_tier,device_type,member_level,churn_risk_level,churned
U000152,3,20,6603.79,974,6.0,345,18,13,5,251,3,352,330.19,0.62,48.7,1.111,0.58,VIP客户,家居家装,APP,18-25,二线城市,其他,金卡,低风险,0
U000153,69,77,18651.86,991,25.7,449,16,20,15,355,69,61,242.23,2.33,12.9,4.812,1.715,沉睡客户,电子产品,小程序,26-35,其他,iOS,VIP,低风险,1
U000154,473,18,8966.77,115,12.6,219,40,29,11,24,473,148,498.15,4.7,6.4,0.45,0.822,沉睡客户,服装鞋帽,社交电商,26-35,新一线城市,iOS,金卡,中风险,1
U000155,172,70,8099.04,654,37.3,355,19,8,11,49,172,273,115.7,3.21,9.3,3.684,1.972,高价值客户,运动户外,Web,18-25,新一线城市,Web,金卡,低风险,0
U000156,497,53,8540.81,340,5.1,84,32,7,6,286,497,314,161.15,4.68,6.4,1.656,6.31,VIP客户,服装鞋帽,线下门店,46-55,一线城市,iOS,金卡,中风险,0
U000157,18,62,8737.84,749,6.7,231,38,16,10,88,18,363,140.93,2.48,12.1,1.632,2.684,沉睡客户,电子产品,H5,18-25,新一线城市,Android,金卡,低风险,0
U000158,146,30,7720.34,436,6.3,45,27,22,3,39,146,9,257.34,2.06,14.5,1.111,6.667,流失客户,美妆个护,APP,26-35,一线城市,iOS,金卡,低风险,0
U000159,526,76,1528.67,250,40.9,27,4,9,0,49,526,63,20.11,9.12,3.3,19.0,28.148,高价值客户,家居家装,社交电商,26-35,新一线城市,Web,铜卡,中风险,1
U000160,150,36,23722.35,719,16.2,442,32,24,19,123,150,258,658.95,1.5,20.0,1.125,0.814,高价值客户,服装鞋帽,APP,55+,一线城市,Android,VIP,中风险,0
U000161,289,22,22546.42,15,43.8,55,13,29,16,362,289,243,1024.84,44.0,0.7,1.692,4.0,沉睡客户,食品饮料,线下门店,18-25,新一线城市,Web,VIP,高风险,1
U000162,389,55,5396.14,473,18.6,394,20,3,14,56,389,266,98.11,3.49,8.6,2.75,1.396,活跃客户,母婴用品,小程序,36-45,其他,iOS,金卡,中风险,1
U000163,506,15,9650.29,942,27.2,164,43,26,14,115,506,283,643.35,0.48,62.8,0.349,0.915,流失客户,图书音像,线下门店,26-35,一线城市,其他,金卡,高风险,1
U000164,377,23,369.01,1013,30.4,207,28,16,2,61,377,73,16.04,0.68,44.0,0.821,1.111,流失客户,美妆个护,H5,55+,一线城市,Android,普通,高风险,1
U000165,67,47,24381.43,700,9.4,437,25,3,7,217,67,255,518.75,2.01,14.9,1.88,1.076,沉睡客户,图书音像,H5,46-55,二线城市,其他,VIP,低风险,0
U000166,415,63,12809.79,308,34.7,60,7,8,15,254,415,118,203.33,6.14,4.9,9.0,10.5,VIP客户,食品饮料,APP,18-25,一线城市,iOS,VIP,中风险,1
U000167,28,23,9596.69,676,7.3,323,39,3,2,338,28,266,417.25,1.02,29.4,0.59,0.712,流失客户,母婴用品,Web,36-45,三线城市,其他,金卡,低风险,0
U000168,352,70,13688.17,71,44.6,455,7,12,14,161,352,192,195.55,29.58,1.0,10.0,1.538,流失客户,母婴用品,APP,18-25,新一线城市,Web,VIP,中风险,0
U000169,169,63,10795.49,646,32.3,254,48,3,18,345,169,251,171.36,2.93,10.3,1.312,2.48,VIP客户,母婴用品,线下门店,55+,新一线城市,iOS,VIP,中风险,1
U000170,507,76,24273.23,729,34.6,150,20,1,0,302,507,23,319.38,3.13,9.6,3.8,5.067,活跃客户,运动户外,小程序,55+,一线城市,Web,VIP,中风险,1
U000171,439,45,24799.04,850,16.1,343,15,7,7,331,439,159,551.09,1.59,18.9,3.0,1.312,高价值客户,服装鞋帽,H5,18-25,二线城市,iOS,VIP,中风险,1
U000172,21,69,8186.62,950,29.8,221,36,16,13,136,21,10,118.65,2.18,13.8,1.917,3.122,VIP客户,母婴用品,社交电商,18-25,二线城市,其他,金卡,低风险,0
U000173,331,74,2488.26,1007,5.0,350,13,10,15,257,331,341,33.63,2.2,13.6,5.692,2.114,沉睡客户,食品饮料,社交电商,36-45,二线城市,其他,银卡,中风险,1
U000174,78,69,5391.3,550,2.6,298,25,25,7,319,78,47,78.13,3.76,8.0,2.76,2.315,VIP客户,服装鞋帽,社交电商,36-45,二线城市,iOS,金卡,中风险,1
U000175,487,55,5282.99,164,29.5,159,32,25,9,221,487,339,96.05,10.06,3.0,1.719,3.459,高价值客户,运动户外,Web,46-55,三线城市,Web,金卡,中风险,1
U000176,465,71,4555.99,45,28.4,269,11,18,15,109,465,338,64.17,47.33,0.6,6.455,2.639,VIP客户,母婴用品,小程序,55+,其他,其他,银卡,中风险,0
U000177,62,67,5056.17,954,7.1,82,47,21,9,222,62,210,75.47,2.11,14.2,1.426,8.171,沉睡客户,服装鞋帽,H5,26-35,三线城市,Web,金卡,低风险,0
U000178,165,33,17187.03,490,18.6,63,9,6,0,125,165,158,520.82,2.02,14.8,3.667,5.238,流失客户,母婴用品,社交电商,46-55,三线城市,iOS,VIP,中风险,1
U000179,280,18,777.09,575,29.8,95,41,27,1,248,280,10,43.17,0.94,31.9,0.439,1.895,新客户,服装鞋帽,小程序,55+,二线城市,iOS,铜卡,高风险,1
U000180,417,47,16808.22,191,18.2,434,46,26,4,120,417,57,357.62,7.38,4.1,1.022,1.083,高价值客户,服装鞋帽,社交电商,55+,其他,Web,VIP,中风险,1
U000181,93,31,15015.54,648,15.2,304,47,12,7,216,93,111,484.37,1.44,20.9,0.66,1.02,活跃客户,服装鞋帽,Web,26-35,二线城市,其他,VIP,中风险,0
U000182,58,63,13360.08,238,14.6,221,30,21,7,142,58,74,212.06,7.94,3.8,2.1,2.851,沉睡客户,母婴用品,H5,36-45,二线城市,iOS,VIP,低风险,0
U000183,36,7,17282.53,497,11.8,201,19,20,11,350,36,62,2468.93,0.42,71.0,0.368,0.348,高价值客户,家居家装,线下门店,46-55,一线城市,其他,VIP,中风险,0
U000184,262,39,2301.75,489,13.7,445,10,29,14,323,262,162,59.02,2.39,12.5,3.9,0.876,VIP客户,美妆个护,APP,36-45,一线城市,其他,银卡,中风险,1
U000185,423,43,17948.78,212,37.2,362,16,16,2,180,423,215,417.41,6.08,4.9,2.688,1.188,高价值客户,运动户外,线下门店,18-25,一线城市,Android,VIP,中风险,1
U000186,140,1,10046.51,632,14.5,47,7,5,7,264,140,365,10046.51,0.05,632.0,0.143,0.213,VIP客户,食品饮料,社交电商,46-55,二线城市,其他,VIP,高风险,1
U000187,490,18,6553.96,677,36.1,106,5,13,11,93,490,201,364.11,0.8,37.6,3.6,1.698,流失客户,家居家装,APP,18-25,其他,Android,金卡,高风险,1
U000188,92,60,4996.74,352,2.7,321,27,19,8,76,92,45,83.28,5.11,5.9,2.222,1.869,沉睡客户,食品饮料,社交电商,18-25,一线城市,其他,银卡,中风险,0
U000189,465,64,3006.88,423,9.0,446,50,8,9,253,465,195,46.98,4.54,6.6,1.28,1.435,活跃客户,美妆个护,Web,55+,新一线城市,Web,银卡,中风险,0
U000190,194,54,4550.23,305,1.8,139,15,19,14,127,194,189,84.26,5.31,5.6,3.6,3.885,高价值客户,母婴用品,APP,18-25,三线城市,Android,银卡,高风险,1
U000191,332,51,17186.97,792,32.0,381,38,8,2,48,332,285,337.0,1.93,15.5,1.342,1.339,新客户,电子产品,小程序,26-35,三线城市,Web,VIP,中风险,0
U000192,47,1,6378.74,787,14.0,207,42,11,4,286,47,21,6378.74,0.04,787.0,0.024,0.048,高价值客户,食品饮料,小程序,26-35,其他,其他,金卡,中风险,0
U000193,480,17,2286.72,1093,19.8,138,7,10,1,65,480,255,134.51,0.47,64.3,2.429,1.232,沉睡客户,运动户外,线下门店,36-45,二线城市,Web,银卡,高风险,1
U000194,530,41,10922.6,344,14.5,256,48,30,4,284,530,336,266.4,3.58,8.4,0.854,1.602,VIP客户,母婴用品,APP,26-35,新一线城市,iOS,VIP,中风险,1
U000195,37,61,6542.59,963,19.9,463,31,1,14,182,37,363,107.26,1.9,15.8,1.968,1.317,高价值客户,母婴用品,线下门店,46-55,一线城市,Android,金卡,低风险,0
U000196,96,27,21710.92,376,37.7,388,32,26,8,288,96,339,804.11,2.15,13.9,0.844,0.696,高价值客户,家居家装,社交电商,18-25,其他,Android,VIP,中风险,0
U000197,79,32,19217.92,200,40.0,18,18,21,3,201,79,191,600.56,4.8,6.2,1.778,17.778,高价值客户,服装鞋帽,小程序,26-35,一线城市,iOS,VIP,低风险,0
U000198,492,59,15727.5,558,26.9,7,21,1,20,318,492,231,266.57,3.17,9.5,2.81,84.286,沉睡客户,食品饮料,Web,18-25,二线城市,Web,VIP,中风险,0
U000199,73,71,23799.91,788,4.6,135,11,7,12,45,73,10,335.21,2.7,11.1,6.455,5.259,活跃客户,食品饮料,线下门店,46-55,二线城市,Android,VIP,低风险,0
U000200,503,56,18410.44,642,40.7,313,8,11,3,188,503,262,328.76,2.62,11.5,7.0,1.789,活跃客户,母婴用品,线下门店,46-55,三线城市,Web,VIP,中风险,1
U000201,434,12,18924.44,761,27.8,227,40,13,2,20,434,262,1577.04,0.47,63.4,0.3,0.529,沉睡客户,母婴用品,H5,26-35,新一线城市,其他,VIP,中风险,1
U000202,538,11,7303.04,902,4.0,415,30,9,4,65,538,350,663.91,0.37,82.0,0.367,0.265,沉睡客户,家居家装,社交电商,46-55,二线城市,iOS,金卡,高风险,1
U000203,79,6,12859.69,1052,19.4,53,29,21,18,129,79,181,2143.28,0.17,175.3,0.207,1.132,沉睡客户,服装鞋帽,社交电商,18-25,一线城市,其他,VIP,中风险,1
U000204,187,51,1179.2,859,39.5,157,20,18,14,343,187,230,23.12,1.78,16.8,2.55,3.248,高价值客户,图书音像,小程序,26-35,新一线城市,Android,铜卡,中风险,1
U000205,266,14,10873.28,43,0.8,64,0,5,20,244,266,235,776.66,9.77,3.1,0,2.188,VIP客户,美妆个护,H5,55+,三线城市,Web,VIP,高风险,1
U000206,370,51,20125.79,186,6.1,12,12,3,0,356,370,96,394.62,8.23,3.6,4.25,42.5,新客户,家居家装,线下门店,26-35,新一线城市,其他,VIP,中风险,0
U000207,196,12,7557.9,956,7.1,221,1,3,5,78,196,359,629.83,0.38,79.7,12.0,0.543,流失客户,母婴用品,线下门店,18-25,三线城市,Android,金卡,中风险,1
U000208,402,7,8379.56,217,28.6,370,27,13,15,296,402,305,1197.08,0.97,31.0,0.259,0.189,VIP客户,图书音像,APP,46-55,三线城市,其他,金卡,高风险,1
U000209,526,76,18129.12,1006,10.8,36,33,0,13,295,526,161,238.54,2.27,13.2,2.303,21.111,高价值客户,服装鞋帽,小程序,46-55,三线城市,iOS,VIP,中风险,1
U000210,356,58,17452.99,49,7.7,376,12,15,11,224,356,118,300.91,35.51,0.8,4.833,1.543,高价值客户,家居家装,社交电商,36-45,其他,其他,VIP,中风险,1
U000211,301,50,23997.09,744,35.9,414,10,19,6,144,301,353,479.94,2.02,14.9,5.0,1.208,VIP客户,服装鞋帽,H5,46-55,新一线城市,Android,VIP,中风险,1
U000212,504,13,19847.39,1018,14.0,112,35,1,0,183,504,133,1526.72,0.38,78.3,0.371,1.161,沉睡客户,食品饮料,Web,55+,一线城市,iOS,VIP,高风险,1
U000213,346,56,2893.53,471,5.9,119,31,8,10,181,346,23,51.67,3.57,8.4,1.806,4.706,高价值客户,图书音像,Web,55+,其他,iOS,银卡,中风险,0
U000214,449,59,24068.05,234,43.9,405,39,19,3,287,449,21,407.93,7.56,4.0,1.513,1.457,高价值客户,服装鞋帽,Web,18-25,新一线城市,Web,VIP,中风险,1
U000215,300,57,19061.02,1027,33.1,55,9,20,11,171,300,70,334.4,1.67,18.0,6.333,10.364,新客户,家居家装,线下门店,46-55,一线城市,Android,VIP,中风险,0
U000216,486,44,7204.62,357,4.3,195,45,24,13,184,486,322,163.74,3.7,8.1,0.978,2.256,VIP客户,家居家装,Web,55+,三线城市,Android,金卡,中风险,1
U000217,440,53,22954.6,946,42.9,269,50,21,11,15,440,226,433.11,1.68,17.8,1.06,1.97,活跃客户,电子产品,H5,55+,一线城市,iOS,VIP,中风险,1
U000218,412,22,10880.1,812,34.3,343,41,4,18,29,412,323,494.55,0.81,36.9,0.537,0.641,VIP客户,图书音像,线下门店,46-55,其他,Web,VIP,中风险,0
U000219,322,45,247.16,579,40.6,317,9,22,12,228,322,329,5.49,2.33,12.9,5.0,1.42,活跃客户,母婴用品,H5,36-45,三线城市,Android,普通,高风险,1
U000220,309,11,972.41,692,17.9,373,47,28,4,266,309,276,88.4,0.48,62.9,0.234,0.295,沉睡客户,家居家装,APP,55+,其他,Web,铜卡,高风险,1
U000221,534,44,18938.31,334,1.5,460,50,17,18,132,534,123,430.42,3.95,7.6,0.88,0.957,沉睡客户,美妆个护,社交电商,18-25,一线城市,Web,VIP,高风险,1
U000222,266,65,8894.11,104,34.2,486,7,14,9,293,266,2,136.83,18.75,1.6,9.286,1.337,流失客户,运动户外,Web,55+,其他,Android,金卡,中风险,1
U000223,292,74,16827.22,780,23.6,131,6,10,16,298,292,98,227.39,2.85,10.5,12.333,5.649,沉睡客户,母婴用品,APP,26-35,三线城市,其他,VIP,中风险,1
U000224,64,55,22218.31,982,10.1,44,23,21,16,206,64,301,403.97,1.68,17.9,2.391,12.5,高价值客户,美妆个护,小程序,55+,三线城市,其他,VIP,低风险,0
U000225,502,54,20604.11,302,23.0,253,45,14,4,360,502,262,381.56,5.36,5.6,1.2,2.134,高价值客户,服装鞋帽,H5,26-35,三线城市,其他,VIP,中风险,1
U000226,161,72,9264.83,250,27.3,214,7,3,11,292,161,148,128.68,8.64,3.5,10.286,3.364,新客户,食品饮料,APP,36-45,二线城市,Web,金卡,中风险,1
U000227,498,4,19790.53,298,35.4,220,3,29,9,145,498,110,4947.63,0.4,74.5,1.333,0.182,活跃客户,母婴用品,APP,18-25,其他,Web,VIP,高风险,1
U000228,70,6,10468.5,641,25.7,465,21,25,12,243,70,310,1744.75,0.28,106.8,0.286,0.129,活跃客户,食品饮料,社交电商,46-55,三线城市,其他,VIP,中风险,1
U000229,334,12,20005.3,845,17.7,465,25,10,17,23,334,343,1667.11,0.43,70.4,0.48,0.258,流失客户,图书音像,H5,18-25,新一线城市,iOS,VIP,中风险,1
U000230,317,72,16146.73,181,9.1,321,34,18,1,291,317,267,224.26,11.93,2.5,2.118,2.243,活跃客户,母婴用品,社交电商,18-25,一线城市,Android,VIP,中风险,0
U000231,282,27,6169.9,916,4.3,278,38,10,12,301,282,23,228.51,0.88,33.9,0.711,0.971,流失客户,电子产品,小程序,46-55,新一线城市,其他,金卡,中风险,1
U000232,325,49,6466.59,241,44.1,282,10,9,4,93,325,130,131.97,6.1,4.9,4.9,1.738,新客户,食品饮料,小程序,46-55,新一线城市,iOS,金卡,中风险,1
U000233,334,24,727.92,126,13.8,55,20,4,13,165,334,132,30.33,5.71,5.2,1.2,4.364,流失客户,服装鞋帽,APP,26-35,新一线城市,Android,铜卡,高风险,1
U000234,505,66,18822.13,795,42.7,142,3,10,14,283,505,208,285.18,2.49,12.0,22.0,4.648,新客户,母婴用品,APP,46-55,新一线城市,iOS,VIP,中风险,1
U000235,104,32,19086.31,264,14.1,213,28,2,20,256,104,104,596.45,3.64,8.2,1.143,1.502,活跃客户,运动户外,社交电商,26-35,新一线城市,其他,VIP,中风险,0
U000236,463,6,74.98,958,43.3,322,18,20,5,0,463,30,12.5,0.19,159.7,0.333,0.186,流失客户,图书音像,社交电商,36-45,三线城市,Web,普通,高风险,1
U000237,218,75,21025.07,583,2.5,383,34,18,2,153,218,45,280.33,3.86,7.8,2.206,1.958,流失客户,服装鞋帽,Web,55+,二线城市,其他,VIP,高风险,1
U000238,216,79,12645.27,658,39.8,489,21,20,8,362,216,231,160.07,3.6,8.3,3.762,1.616,沉睡客户,家居家装,H5,36-45,二线城市,Android,VIP,中风险,1
U000239,337,3,22854.76,280,29.3,6,38,15,0,4,337,344,7618.25,0.32,93.3,0.079,5.0,活跃客户,美妆个护,社交电商,46-55,三线城市,iOS,VIP,高风险,1
U000240,80,69,822.14,918,30.4,185,24,26,19,183,80,198,11.92,2.25,13.3,2.875,3.73,活跃客户,电子产品,APP,46-55,二线城市,Android,铜卡,中风险,0
U000241,227,3,18972.6,739,9.0,422,39,20,9,113,227,119,6324.2,0.12,246.3,0.077,0.071,流失客户,运动户外,APP,36-45,三线城市,Android,VIP,高风险,1
U000242,8,26,24607.38,818,5.4,147,36,16,15,87,8,282,946.44,0.95,31.5,0.722,1.769,活跃客户,食品饮料,APP,55+,新一线城市,iOS,VIP,低风险,0
U000243,234,67,18236.03,568,9.0,352,1,22,17,314,234,129,272.18,3.54,8.5,67.0,1.903,VIP客户,母婴用品,APP,46-55,一线城市,Web,VIP,中风险,1
U000244,417,36,3086.86,1068,21.3,190,33,24,1,114,417,24,85.75,1.01,29.7,1.091,1.895,沉睡客户,美妆个护,社交电商,46-55,二线城市,iOS,银卡,中风险,1
U000245,343,11,22008.46,58,44.6,120,44,13,2,127,343,100,2000.77,5.69,5.3,0.25,0.917,活跃客户,运动户外,小程序,18-25,一线城市,iOS,VIP,高风险,1
U000246,492,56,20211.07,691,37.9,131,6,15,7,174,492,27,360.91,2.43,12.3,9.333,4.275,沉睡客户,家居家装,APP,55+,其他,其他,VIP,中风险,0
U000247,458,75,3164.42,131,41.3,198,20,28,2,65,458,31,42.19,17.18,1.7,3.75,3.788,流失客户,电子产品,小程序,55+,三线城市,iOS,银卡,中风险,1
U000248,58,72,1352.47,788,18.4,321,48,13,7,306,58,337,18.78,2.74,10.9,1.5,2.243,高价值客户,电子产品,线下门店,46-55,三线城市,其他,铜卡,低风险,0
U000249,104,44,16290.49,60,20.7,173,37,6,3,52,104,6,370.24,22.0,1.4,1.189,2.543,高价值客户,服装鞋帽,社交电商,26-35,其他,Android,VIP,低风险,0
U000250,263,46,10554.12,917,8.8,75,2,1,4,159,263,299,229.44,1.5,19.9,23.0,6.133,流失客户,运动户外,小程序,55+,其他,Android,VIP,中风险,1
U000251,317,78,8605.36,762,43.7,270,37,21,4,29,317,121,110.33,3.07,9.8,2.108,2.889,高价值客户,电子产品,线下门店,36-45,新一线城市,Android,金卡,中风险,0
U000252,207,9,8571.72,981,31.4,244,38,22,10,296,207,289,952.41,0.28,109.0,0.237,0.369,沉睡客户,图书音像,线下门店,36-45,新一线城市,iOS,金卡,高风险,1
U000253,466,6,12423.47,14,28.9,359,14,14,19,109,466,122,2070.58,12.86,2.3,0.429,0.167,流失客户,运动户外,H5,46-55,新一线城市,其他,VIP,高风险,1
U000254,189,1,9102.29,158,16.4,289,7,4,9,225,189,99,9102.29,0.19,158.0,0.143,0.035,VIP客户,运动户外,APP,18-25,新一线城市,Android,金卡,高风险,1
U000255,291,23,5512.68,543,32.5,178,35,7,5,100,291,11,239.68,1.27,23.6,0.657,1.292,活跃客户,图书音像,APP,18-25,新一线城市,其他,金卡,中风险,1
U000256,114,44,23406.05,631,20.8,194,23,21,5,269,114,319,531.96,2.09,14.3,1.913,2.268,流失客户,服装鞋帽,APP,26-35,新一线城市,Android,VIP,中风险,1
U000257,388,48,7982.89,886,44.0,130,2,24,19,300,388,96,166.31,1.63,18.5,24.0,3.692,高价值客户,图书音像,Web,36-45,新一线城市,iOS,金卡,中风险,1
U000258,287,17,21294.99,1008,9.8,46,50,15,19,33,287,85,1252.65,0.51,59.3,0.34,3.696,高价值客户,美妆个护,H5,55+,二线城市,其他,VIP,中风险,1
U000259,184,42,17826.55,1083,31.4,371,31,15,8,297,184,205,424.44,1.16,25.8,1.355,1.132,VIP客户,电子产品,Web,26-35,新一线城市,其他,VIP,中风险,0
U000260,406,28,7684.68,779,25.9,483,23,8,17,43,406,68,274.45,1.08,27.8,1.217,0.58,新客户,图书音像,线下门店,55+,二线城市,Android,金卡,中风险,0
U000261,477,66,15547.09,879,20.6,226,26,11,15,162,477,139,235.56,2.25,13.3,2.538,2.92,流失客户,电子产品,Web,46-55,新一线城市,Web,VIP,中风险,1
U000262,368,11,7398.22,1034,23.3,334,5,25,8,116,368,50,672.57,0.32,94.0,2.2,0.329,新客户,服装鞋帽,小程序,18-25,其他,Android,金卡,高风险,1
U000263,342,26,16893.93,519,14.0,422,49,21,8,97,342,361,649.77,1.5,20.0,0.531,0.616,高价值客户,食品饮料,H5,55+,二线城市,iOS,VIP,中风险,0
U000264,289,45,19589.05,834,42.6,425,37,24,20,6,289,241,435.31,1.62,18.5,1.216,1.059,VIP客户,食品饮料,线下门店,26-35,新一线城市,Android,VIP,中风险,0
U000265,529,76,19660.07,966,32.7,241,21,25,2,160,529,96,258.69,2.36,12.7,3.619,3.154,流失客户,美妆个护,Web,46-55,三线城市,iOS,VIP,中风险,1
U000266,132,40,23586.68,26,22.7,342,22,10,7,214,132,217,589.67,46.15,0.7,1.818,1.17,VIP客户,美妆个护,H5,55+,二线城市,Web,VIP,中风险,1
U000267,33,18,3884.6,683,25.8,414,38,29,19,293,33,200,215.81,0.79,37.9,0.474,0.435,流失客户,家居家装,线下门店,18-25,其他,其他,银卡,低风险,1
U000268,112,43,14259.4,931,28.9,160,5,5,3,345,112,283,331.61,1.39,21.7,8.6,2.688,活跃客户,电子产品,H5,55+,三线城市,iOS,VIP,中风险,1
U000269,72,50,7131.25,484,13.5,273,4,14,1,188,72,265,142.62,3.1,9.7,12.5,1.832,新客户,食品饮料,小程序,46-55,三线城市,Android,金卡,低风险,0
U000270,133,69,10489.41,147,17.8,467,13,4,6,158,133,221,152.02,14.08,2.1,5.308,1.478,VIP客户,母婴用品,Web,55+,其他,Web,VIP,中风险,0
U000271,515,59,6922.25,22,44.6,233,4,26,12,309,515,126,117.33,80.45,0.4,14.75,2.532,高价值客户,运动户外,社交电商,46-55,三线城市,其他,金卡,高风险,1
U000272,41,12,7233.4,941,15.9,436,45,25,9,200,41,313,602.78,0.38,78.4,0.267,0.275,活跃客户,美妆个护,Web,26-35,其他,其他,金卡,低风险,0
U000273,188,73,2433.58,96,11.2,450,10,8,20,275,188,149,33.34,22.81,1.3,7.3,1.622,VIP客户,服装鞋帽,H5,26-35,三线城市,其他,银卡,中风险,0
U000274,125,48,1959.51,222,22.9,404,20,13,14,84,125,129,40.82,6.49,4.6,2.4,1.188,活跃客户,电子产品,线下门店,18-25,一线城市,其他,铜卡,中风险,1
U000275,409,25,9947.02,28,11.7,368,8,10,14,248,409,236,397.88,26.79,1.1,3.125,0.679,新客户,服装鞋帽,社交电商,26-35,三线城市,Android,金卡,高风险,1
U000276,483,36,21046.99,356,37.8,315,6,5,9,63,483,273,584.64,3.03,9.9,6.0,1.143,VIP客户,美妆个护,Web,18-25,一线城市,Web,VIP,中风险,1
U000277,367,23,5455.98,77,40.2,277,13,14,1,325,367,267,237.22,8.96,3.3,1.769,0.83,VIP客户,服装鞋帽,线下门店,36-45,三线城市,iOS,金卡,中风险,1
U000278,50,49,19189.5,518,17.2,127,12,2,0,215,50,14,391.62,2.84,10.6,4.083,3.858,新客户,运动户外,Web,18-25,新一线城市,iOS,VIP,低风险,0
U000279,172,22,1148.11,1056,5.3,172,20,17,20,97,172,319,52.19,0.62,48.0,1.1,1.279,活跃客户,美妆个护,线下门店,18-25,新一线城市,Android,铜卡,中风险,1
U000280,332,23,424.11,654,1.0,113,29,7,2,336,332,142,18.44,1.06,28.4,0.793,2.035,VIP客户,运动户外,APP,18-25,新一线城市,其他,普通,高风险,1
U000281,309,77,12514.42,215,32.2,410,36,5,8,48,309,307,162.52,10.74,2.8,2.139,1.878,沉睡客户,美妆个护,H5,26-35,二线城市,Android,VIP,中风险,0
U000282,326,62,1734.46,43,27.6,304,28,12,16,327,326,119,27.98,43.26,0.7,2.214,2.039,高价值客户,电子产品,Web,18-25,其他,iOS,铜卡,中风险,1
U000283,439,32,15513.17,129,6.6,260,18,6,4,192,439,104,484.79,7.44,4.0,1.778,1.231,VIP客户,电子产品,Web,55+,三线城市,Web,VIP,中风险,1
U000284,326,6,13045.78,856,29.3,152,48,0,7,169,326,175,2174.3,0.21,142.7,0.125,0.395,活跃客户,家居家装,社交电商,18-25,新一线城市,Android,VIP,高风险,1
